,VOLUME,TAVG_Calc,PRCP,SNOW,Collision_Count_Hr,Target_Volume_1hr,Lag_Volume_1hr,Hour_of_Day,Day_of_Week
2025-08-17 18:00:00,4371.421052631579,65.0,0.53,0.0,0,3942.842105263158,4548.631578947368,18,6
2025-08-17 19:00:00,3942.842105263158,65.0,0.53,0.0,0,3533.315789473684,4371.421052631579,19,6
2025-08-17 20:00:00,3533.315789473684,65.0,0.53,0.0,0,3024.4210526315787,3942.842105263158,20,6
2025-08-17 21:00:00,3024.4210526315787,65.0,0.53,0.0,0,2161.5263157894738,3533.315789473684,21,6
2025-08-17 22:00:00,2161.5263157894738,65.0,0.53,0.0,0,1314.5263157894738,3024.4210526315787,22,6
2025-08-17 23:00:00,1314.5263157894738,65.0,0.53,0.0,0,868.8947368421053,2161.5263157894738,23,6
2025-08-18 00:00:00,868.8947368421053,66.0,0.02,0.0,0,477.89473684210526,1314.5263157894738,0,0
2025-08-18 01:00:00,477.89473684210526,66.0,0.02,0.0,0,395.42105263157896,868.8947368421053,1,0
2025-08-18 02:00:00,395.42105263157896,66.0,0.02,0.0,0,609.8947368421053,477.89473684210526,2,0
2025-08-18 03:00:00,609.8947368421053,66.0,0.02,0.0,0,1383.8947368421052,395.42105263157896,3,0
2025-08-18 04:00:00,1383.8947368421052,66.0,0.02,0.0,0,2857.315789473684,609.8947368421053,4,0
2025-08-18 05:00:00,2857.315789473684,66.0,0.02,0.0,0,4072.0526315789475,1383.8947368421052,5,0
2025-08-18 06:00:00,4072.0526315789475,66.0,0.02,0.0,0,4930.315789473684,2857.315789473684,6,0
2025-08-18 07:00:00,4930.315789473684,66.0,0.02,0.0,0,4926.736842105263,4072.0526315789475,7,0
2025-08-18 08:00:00,4926.736842105263,66.0,0.02,0.0,0,4663.315789473684,4930.315789473684,8,0
2025-08-18 09:00:00,4663.315789473684,66.0,0.02,0.0,0,4439.368421052632,4926.736842105263,9,0
2025-08-18 10:00:00,4439.368421052632,66.0,0.02,0.0,0,4537.526315789473,4663.315789473684,10,0
2025-08-18 11:00:00,4537.526315789473,66.0,0.02,0.0,0,4786.315789473684,4439.368421052632,11,0
2025-08-18 12:00:00,4786.315789473684,66.0,0.02,0.0,0,4859.631578947368,4537.526315789473,12,0
2025-08-18 13:00:00,4859.631578947368,66.0,0.02,0.0,0,5196.578947368421,4786.315789473684,13,0
2025-08-18 14:00:00,5196.578947368421,66.0,0.02,0.0,0,5152.789473684211,4859.631578947368,14,0
2025-08-18 15:00:00,5152.789473684211,66.0,0.02,0.0,0,5293.315789473684,5196.578947368421,15,0
2025-08-18 16:00:00,5293.315789473684,66.0,0.02,0.0,0,5371.631578947368,5152.789473684211,16,0
2025-08-18 17:00:00,5371.631578947368,66.0,0.02,0.0,0,4609.315789473684,5293.315789473684,17,0
2025-08-18 18:00:00,4609.315789473684,66.0,0.02,0.0,1,3679.9473684210525,5371.631578947368,18,0
2025-08-18 19:00:00,3679.9473684210525,66.0,0.02,0.0,0,3088.2105263157896,4609.315789473684,19,0
2025-08-18 20:00:00,3088.2105263157896,66.0,0.02,0.0,0,2538.7894736842104,3679.9473684210525,20,0
2025-08-18 21:00:00,2538.7894736842104,66.0,0.02,0.0,0,1813.5263157894738,3088.2105263157896,21,0
2025-08-18 22:00:00,1813.5263157894738,66.0,0.02,0.0,0,1220.3684210526317,2538.7894736842104,22,0
2025-08-18 23:00:00,1220.3684210526317,66.0,0.02,0.0,0,645.8333333333334,1813.5263157894738,23,0
2025-08-19 00:00:00,645.8333333333334,67.0,0.02,0.0,0,437.1111111111111,1220.3684210526317,0,1
2025-08-19 01:00:00,437.1111111111111,67.0,0.02,0.0,0,435.72222222222223,645.8333333333334,1,1
2025-08-19 02:00:00,435.72222222222223,67.0,0.02,0.0,0,565.7222222222222,437.1111111111111,2,1
2025-08-19 03:00:00,565.7222222222222,67.0,0.02,0.0,0,1360.8333333333333,435.72222222222223,3,1
2025-08-19 04:00:00,1360.8333333333333,67.0,0.02,0.0,0,2871.277777777778,565.7222222222222,4,1
2025-08-19 05:00:00,2871.277777777778,67.0,0.02,0.0,0,4110.611111111111,1360.8333333333333,5,1
2025-08-19 06:00:00,4110.611111111111,67.0,0.02,0.0,0,5063.944444444444,2871.277777777778,6,1
2025-08-19 07:00:00,5063.944444444444,67.0,0.02,0.0,0,4769.444444444444,4110.611111111111,7,1
2025-08-19 08:00:00,4769.444444444444,67.0,0.02,0.0,0,4583.944444444444,5063.944444444444,8,1
2025-08-19 09:00:00,4583.944444444444,67.0,0.02,0.0,0,4430.0,4769.444444444444,9,1
2025-08-19 10:00:00,4430.0,67.0,0.02,0.0,0,4458.611111111111,4583.944444444444,10,1
2025-08-19 11:00:00,4458.611111111111,67.0,0.02,0.0,0,4718.722222222223,4430.0,11,1
2025-08-19 12:00:00,4718.722222222223,67.0,0.02,0.0,0,5023.666666666667,4458.611111111111,12,1
2025-08-19 13:00:00,5023.666666666667,67.0,0.02,0.0,0,5194.444444444444,4718.722222222223,13,1
2025-08-19 14:00:00,5194.444444444444,67.0,0.02,0.0,0,5195.944444444444,5023.666666666667,14,1
2025-08-19 15:00:00,5195.944444444444,67.0,0.02,0.0,0,5336.5,5194.444444444444,15,1
2025-08-19 16:00:00,5336.5,67.0,0.02,0.0,0,5292.888888888889,5195.944444444444,16,1
2025-08-19 17:00:00,5292.888888888889,67.0,0.02,0.0,0,4748.555555555556,5336.5,17,1
2025-08-19 18:00:00,4748.555555555556,67.0,0.02,0.0,0,3803.0555555555557,5292.888888888889,18,1
2025-08-19 19:00:00,3803.0555555555557,67.0,0.02,0.0,0,3178.0555555555557,4748.555555555556,19,1
2025-08-19 20:00:00,3178.0555555555557,67.0,0.02,0.0,0,2593.1111111111113,3803.0555555555557,20,1
2025-08-19 21:00:00,2593.1111111111113,67.0,0.02,0.0,0,1986.7222222222222,3178.0555555555557,21,1
2025-08-19 22:00:00,1986.7222222222222,67.0,0.02,0.0,0,1198.7222222222222,2593.1111111111113,22,1
2025-08-19 23:00:00,1198.7222222222222,67.0,0.02,0.0,0,679.3684210526316,1986.7222222222222,23,1
2025-08-20 00:00:00,679.3684210526316,66.0,0.01,0.0,0,450.05263157894734,1198.7222222222222,0,2
2025-08-20 01:00:00,450.05263157894734,66.0,0.01,0.0,0,429.6842105263158,679.3684210526316,1,2
2025-08-20 02:00:00,429.6842105263158,66.0,0.01,0.0,0,558.7894736842105,450.05263157894734,2,2
2025-08-20 03:00:00,558.7894736842105,66.0,0.01,0.0,0,1400.157894736842,429.6842105263158,3,2
2025-08-20 04:00:00,1400.157894736842,66.0,0.01,0.0,0,3003.842105263158,558.7894736842105,4,2
2025-08-20 05:00:00,3003.842105263158,66.0,0.01,0.0,0,4168.526315789473,1400.157894736842,5,2
2025-08-20 06:00:00,4168.526315789473,66.0,0.01,0.0,0,5155.631578947368,3003.842105263158,6,2
2025-08-20 07:00:00,5155.631578947368,66.0,0.01,0.0,0,5099.631578947368,4168.526315789473,7,2
2025-08-20 08:00:00,5099.631578947368,66.0,0.01,0.0,0,4728.9473684210525,5155.631578947368,8,2
2025-08-20 09:00:00,4728.9473684210525,66.0,0.01,0.0,0,4609.368421052632,5099.631578947368,9,2
2025-08-20 10:00:00,4609.368421052632,66.0,0.01,0.0,0,4608.526315789473,4728.9473684210525,10,2
2025-08-20 11:00:00,4608.526315789473,66.0,0.01,0.0,0,4906.736842105263,4609.368421052632,11,2
2025-08-20 12:00:00,4906.736842105263,66.0,0.01,0.0,0,4995.421052631579,4608.526315789473,12,2
2025-08-20 13:00:00,4995.421052631579,66.0,0.01,0.0,0,5275.368421052632,4906.736842105263,13,2
2025-08-20 14:00:00,5275.368421052632,66.0,0.01,0.0,0,5289.0526315789475,4995.421052631579,14,2
2025-08-20 15:00:00,5289.0526315789475,66.0,0.01,0.0,0,5234.1578947368425,5275.368421052632,15,2
2025-08-20 16:00:00,5234.1578947368425,66.0,0.01,0.0,0,5150.0,5289.0526315789475,16,2
2025-08-20 17:00:00,5150.0,66.0,0.01,0.0,0,4933.0526315789475,5234.1578947368425,17,2
2025-08-20 18:00:00,4933.0526315789475,66.0,0.01,0.0,0,4198.105263157895,5150.0,18,2
2025-08-20 19:00:00,4198.105263157895,66.0,0.01,0.0,0,3493.0,4933.0526315789475,19,2
2025-08-20 20:00:00,3493.0,66.0,0.01,0.0,0,2823.7368421052633,4198.105263157895,20,2
2025-08-20 21:00:00,2823.7368421052633,66.0,0.01,0.0,0,2211.2105263157896,3493.0,21,2
2025-08-20 22:00:00,2211.2105263157896,66.0,0.01,0.0,1,1421.9473684210527,2823.7368421052633,22,2
2025-08-20 23:00:00,1421.9473684210527,66.0,0.01,0.0,0,756.0526315789474,2211.2105263157896,23,2
2025-08-21 00:00:00,756.0526315789474,66.0,0.01,0.0,0,488.2631578947368,1421.9473684210527,0,3
2025-08-21 01:00:00,488.2631578947368,66.0,0.01,0.0,0,444.63157894736844,756.0526315789474,1,3
2025-08-21 02:00:00,444.63157894736844,66.0,0.01,0.0,0,595.7368421052631,488.2631578947368,2,3
2025-08-21 03:00:00,595.7368421052631,66.0,0.01,0.0,0,1345.0,444.63157894736844,3,3
2025-08-21 04:00:00,1345.0,66.0,0.01,0.0,0,2967.0,595.7368421052631,4,3
2025-08-21 05:00:00,2967.0,66.0,0.01,0.0,0,4046.2631578947367,1345.0,5,3
2025-08-21 06:00:00,4046.2631578947367,66.0,0.01,0.0,0,4989.473684210527,2967.0,6,3
2025-08-21 07:00:00,4989.473684210527,66.0,0.01,0.0,0,5036.631578947368,4046.2631578947367,7,3
2025-08-21 08:00:00,5036.631578947368,66.0,0.01,0.0,0,4787.789473684211,4989.473684210527,8,3
2025-08-21 09:00:00,4787.789473684211,66.0,0.01,0.0,0,4705.368421052632,5036.631578947368,9,3
2025-08-21 10:00:00,4705.368421052632,66.0,0.01,0.0,0,4677.684210526316,4787.789473684211,10,3
2025-08-21 11:00:00,4677.684210526316,66.0,0.01,0.0,0,4941.526315789473,4705.368421052632,11,3
2025-08-21 12:00:00,4941.526315789473,66.0,0.01,0.0,0,5079.526315789473,4677.684210526316,12,3
2025-08-21 13:00:00,5079.526315789473,66.0,0.01,0.0,0,5155.473684210527,4941.526315789473,13,3
2025-08-21 14:00:00,5155.473684210527,66.0,0.01,0.0,0,5177.368421052632,5079.526315789473,14,3
2025-08-21 15:00:00,5177.368421052632,66.0,0.01,0.0,0,5242.421052631579,5155.473684210527,15,3
2025-08-21 16:00:00,5242.421052631579,66.0,0.01,0.0,0,5056.578947368421,5177.368421052632,16,3
2025-08-21 17:00:00,5056.578947368421,66.0,0.01,0.0,0,4842.631578947368,5242.421052631579,17,3
2025-08-21 18:00:00,4842.631578947368,66.0,0.01,0.0,0,4168.0526315789475,5056.578947368421,18,3
2025-08-21 19:00:00,4168.0526315789475,66.0,0.01,0.0,0,3685.4210526315787,4842.631578947368,19,3
2025-08-21 20:00:00,3685.4210526315787,66.0,0.01,0.0,0,2977.2105263157896,4168.0526315789475,20,3
2025-08-21 21:00:00,2977.2105263157896,66.0,0.01,0.0,0,2275.3684210526317,3685.4210526315787,21,3
2025-08-21 22:00:00,2275.3684210526317,66.0,0.01,0.0,0,1405.157894736842,2977.2105263157896,22,3
2025-08-21 23:00:00,1405.157894736842,66.0,0.01,0.0,0,852.1111111111111,2275.3684210526317,23,3
2025-08-22 00:00:00,852.1111111111111,71.0,0.0,0.0,0,526.1666666666666,1405.157894736842,0,4
2025-08-22 01:00:00,526.1666666666666,71.0,0.0,0.0,0,479.27777777777777,852.1111111111111,1,4
2025-08-22 02:00:00,479.27777777777777,71.0,0.0,0.0,0,598.5,526.1666666666666,2,4
2025-08-22 03:00:00,598.5,71.0,0.0,0.0,0,1255.1666666666667,479.27777777777777,3,4
2025-08-22 04:00:00,1255.1666666666667,71.0,0.0,0.0,0,2673.6666666666665,598.5,4,4
2025-08-22 05:00:00,2673.6666666666665,71.0,0.0,0.0,0,3861.1111111111113,1255.1666666666667,5,4
2025-08-22 06:00:00,3861.1111111111113,71.0,0.0,0.0,0,4576.388888888889,2673.6666666666665,6,4
2025-08-22 07:00:00,4576.388888888889,71.0,0.0,0.0,0,4686.666666666667,3861.1111111111113,7,4
2025-08-22 08:00:00,4686.666666666667,71.0,0.0,0.0,0,4689.388888888889,4576.388888888889,8,4
2025-08-22 09:00:00,4689.388888888889,71.0,0.0,0.0,0,4718.222222222223,4686.666666666667,9,4
2025-08-22 10:00:00,4718.222222222223,71.0,0.0,0.0,0,4816.0,4689.388888888889,10,4
2025-08-22 11:00:00,4816.0,71.0,0.0,0.0,0,5032.333333333333,4718.222222222223,11,4
2025-08-22 12:00:00,5032.333333333333,71.0,0.0,0.0,0,5204.777777777777,4816.0,12,4
2025-08-22 13:00:00,5204.777777777777,71.0,0.0,0.0,0,5183.5,5032.333333333333,13,4
2025-08-22 14:00:00,5183.5,71.0,0.0,0.0,0,5186.888888888889,5204.777777777777,14,4
2025-08-22 15:00:00,5186.888888888889,71.0,0.0,0.0,0,5135.611111111111,5183.5,15,4
2025-08-22 16:00:00,5135.611111111111,71.0,0.0,0.0,0,5232.388888888889,5186.888888888889,16,4
2025-08-22 17:00:00,5232.388888888889,71.0,0.0,0.0,0,5045.333333333333,5135.611111111111,17,4
2025-08-22 18:00:00,5045.333333333333,71.0,0.0,0.0,0,4315.611111111111,5232.388888888889,18,4
2025-08-22 19:00:00,4315.611111111111,71.0,0.0,0.0,0,3735.222222222222,5045.333333333333,19,4
2025-08-22 20:00:00,3735.222222222222,71.0,0.0,0.0,0,3428.9444444444443,4315.611111111111,20,4
2025-08-22 21:00:00,3428.9444444444443,71.0,0.0,0.0,0,3136.3888888888887,3735.222222222222,21,4
2025-08-22 22:00:00,3136.3888888888887,71.0,0.0,0.0,0,2053.5,3428.9444444444443,22,4
2025-08-22 23:00:00,2053.5,71.0,0.0,0.0,0,1278.3157894736842,3136.3888888888887,23,4
2025-08-23 00:00:00,1278.3157894736842,76.0,0.0,0.0,0,791.9473684210526,2053.5,0,5
2025-08-23 01:00:00,791.9473684210526,76.0,0.0,0.0,0,628.1052631578947,1278.3157894736842,1,5
2025-08-23 02:00:00,628.1052631578947,76.0,0.0,0.0,0,559.1578947368421,791.9473684210526,2,5
2025-08-23 03:00:00,559.1578947368421,76.0,0.0,0.0,0,721.8421052631579,628.1052631578947,3,5
2025-08-23 04:00:00,721.8421052631579,76.0,0.0,0.0,0,1206.1052631578948,559.1578947368421,4,5
2025-08-23 05:00:00,1206.1052631578948,76.0,0.0,0.0,0,1813.7368421052631,721.8421052631579,5,5
2025-08-23 06:00:00,1813.7368421052631,76.0,0.0,0.0,0,2584.8947368421054,1206.1052631578948,6,5
2025-08-23 07:00:00,2584.8947368421054,76.0,0.0,0.0,0,3517.842105263158,1813.7368421052631,7,5
2025-08-23 08:00:00,3517.842105263158,76.0,0.0,0.0,0,4302.368421052632,2584.8947368421054,8,5
2025-08-23 09:00:00,4302.368421052632,76.0,0.0,0.0,0,4713.368421052632,3517.842105263158,9,5
2025-08-23 10:00:00,4713.368421052632,76.0,0.0,0.0,0,4908.736842105263,4302.368421052632,10,5
2025-08-23 11:00:00,4908.736842105263,76.0,0.0,0.0,0,5047.9473684210525,4713.368421052632,11,5
2025-08-23 12:00:00,5047.9473684210525,76.0,0.0,0.0,0,4867.789473684211,4908.736842105263,12,5
2025-08-23 13:00:00,4867.789473684211,76.0,0.0,0.0,0,5099.473684210527,5047.9473684210525,13,5
2025-08-23 14:00:00,5099.473684210527,76.0,0.0,0.0,0,4863.0526315789475,4867.789473684211,14,5
2025-08-23 15:00:00,4863.0526315789475,76.0,0.0,0.0,0,4927.473684210527,5099.473684210527,15,5
2025-08-23 16:00:00,4927.473684210527,76.0,0.0,0.0,0,4839.368421052632,4863.0526315789475,16,5
2025-08-23 17:00:00,4839.368421052632,76.0,0.0,0.0,0,4590.105263157895,4927.473684210527,17,5
2025-08-23 18:00:00,4590.105263157895,76.0,0.0,0.0,0,4051.5789473684213,4839.368421052632,18,5
2025-08-23 19:00:00,4051.5789473684213,76.0,0.0,0.0,0,3814.0526315789475,4590.105263157895,19,5
2025-08-23 20:00:00,3814.0526315789475,76.0,0.0,0.0,0,3747.6315789473683,4051.5789473684213,20,5
2025-08-23 21:00:00,3747.6315789473683,76.0,0.0,0.0,0,3289.0,3814.0526315789475,21,5
2025-08-23 22:00:00,3289.0,76.0,0.0,0.0,0,2043.3157894736842,3747.6315789473683,22,5
2025-08-23 23:00:00,2043.3157894736842,76.0,0.0,0.0,0,1229.5,3289.0,23,5
2025-08-24 00:00:00,1229.5,77.0,0.0,0.0,0,745.6111111111111,2043.3157894736842,0,6
2025-08-24 01:00:00,745.6111111111111,77.0,0.0,0.0,0,604.2222222222222,1229.5,1,6
2025-08-24 02:00:00,604.2222222222222,77.0,0.0,0.0,0,471.3333333333333,745.6111111111111,2,6
2025-08-24 03:00:00,471.3333333333333,77.0,0.0,0.0,0,553.9444444444445,604.2222222222222,3,6
2025-08-24 04:00:00,553.9444444444445,77.0,0.0,0.0,0,875.0,471.3333333333333,4,6
2025-08-24 05:00:00,875.0,77.0,0.0,0.0,0,1224.4444444444443,553.9444444444445,5,6
2025-08-24 06:00:00,1224.4444444444443,77.0,0.0,0.0,0,1695.0,875.0,6,6
2025-08-24 07:00:00,1695.0,77.0,0.0,0.0,0,2409.8888888888887,1224.4444444444443,7,6
2025-08-24 08:00:00,2409.8888888888887,77.0,0.0,0.0,0,3542.722222222222,1695.0,8,6
2025-08-24 09:00:00,3542.722222222222,77.0,0.0,0.0,0,4253.388888888889,2409.8888888888887,9,6
2025-08-24 10:00:00,4253.388888888889,77.0,0.0,0.0,0,4644.055555555556,3542.722222222222,10,6
2025-08-24 11:00:00,4644.055555555556,77.0,0.0,0.0,0,4781.388888888889,4253.388888888889,11,6
2025-08-24 12:00:00,4781.388888888889,77.0,0.0,0.0,0,4695.833333333333,4644.055555555556,12,6
2025-08-24 13:00:00,4695.833333333333,77.0,0.0,0.0,0,4708.0,4781.388888888889,13,6
2025-08-24 14:00:00,4708.0,77.0,0.0,0.0,0,4647.0,4695.833333333333,14,6
2025-08-24 15:00:00,4647.0,77.0,0.0,0.0,0,4827.777777777777,4708.0,15,6
2025-08-24 16:00:00,4827.777777777777,77.0,0.0,0.0,0,4613.444444444444,4647.0,16,6
2025-08-24 17:00:00,4613.444444444444,77.0,0.0,0.0,0,4189.0,4827.777777777777,17,6
2025-08-24 18:00:00,4189.0,77.0,0.0,0.0,0,3914.8888888888887,4613.444444444444,18,6
2025-08-24 19:00:00,3914.8888888888887,77.0,0.0,0.0,0,3846.8333333333335,4189.0,19,6
2025-08-24 20:00:00,3846.8333333333335,77.0,0.0,0.0,0,3285.722222222222,3914.8888888888887,20,6
2025-08-24 21:00:00,3285.722222222222,77.0,0.0,0.0,0,2487.9444444444443,3846.8333333333335,21,6
2025-08-24 22:00:00,2487.9444444444443,77.0,0.0,0.0,0,1447.1666666666667,3285.722222222222,22,6
2025-08-24 23:00:00,1447.1666666666667,77.0,0.0,0.0,0,925.3157894736842,2487.9444444444443,23,6
2025-08-25 00:00:00,925.3157894736842,76.0,0.0,0.0,0,493.3157894736842,1447.1666666666667,0,0
2025-08-25 01:00:00,493.3157894736842,76.0,0.0,0.0,0,405.7894736842105,925.3157894736842,1,0
2025-08-25 02:00:00,405.7894736842105,76.0,0.0,0.0,0,557.8421052631579,493.3157894736842,2,0
2025-08-25 03:00:00,557.8421052631579,76.0,0.0,0.0,0,1341.5263157894738,405.7894736842105,3,0
2025-08-25 04:00:00,1341.5263157894738,76.0,0.0,0.0,0,2941.6315789473683,557.8421052631579,4,0
2025-08-25 05:00:00,2941.6315789473683,76.0,0.0,0.0,0,4088.7894736842104,1341.5263157894738,5,0
2025-08-25 06:00:00,4088.7894736842104,76.0,0.0,0.0,0,4868.368421052632,2941.6315789473683,6,0
2025-08-25 07:00:00,4868.368421052632,76.0,0.0,0.0,0,4914.631578947368,4088.7894736842104,7,0
2025-08-25 08:00:00,4914.631578947368,76.0,0.0,0.0,0,4539.8421052631575,4868.368421052632,8,0
2025-08-25 09:00:00,4539.8421052631575,76.0,0.0,0.0,0,4439.8421052631575,4914.631578947368,9,0
2025-08-25 10:00:00,4439.8421052631575,76.0,0.0,0.0,0,4400.421052631579,4539.8421052631575,10,0
2025-08-25 11:00:00,4400.421052631579,76.0,0.0,0.0,0,4762.789473684211,4439.8421052631575,11,0
2025-08-25 12:00:00,4762.789473684211,76.0,0.0,0.0,0,4933.894736842105,4400.421052631579,12,0
2025-08-25 13:00:00,4933.894736842105,76.0,0.0,0.0,0,5246.210526315789,4762.789473684211,13,0
2025-08-25 14:00:00,5246.210526315789,76.0,0.0,0.0,0,5295.473684210527,4933.894736842105,14,0
2025-08-25 15:00:00,5295.473684210527,76.0,0.0,0.0,0,5196.789473684211,5246.210526315789,15,0
2025-08-25 16:00:00,5196.789473684211,76.0,0.0,0.0,0,5343.368421052632,5295.473684210527,16,0
2025-08-25 17:00:00,5343.368421052632,76.0,0.0,0.0,0,4642.368421052632,5196.789473684211,17,0
2025-08-25 18:00:00,4642.368421052632,76.0,0.0,0.0,0,3682.1052631578946,5343.368421052632,18,0
2025-08-25 19:00:00,3682.1052631578946,76.0,0.0,0.0,0,3128.7894736842104,4642.368421052632,19,0
2025-08-25 20:00:00,3128.7894736842104,76.0,0.0,0.0,0,2868.7894736842104,3682.1052631578946,20,0
2025-08-25 21:00:00,2868.7894736842104,76.0,0.0,0.0,0,2056.5789473684213,3128.7894736842104,21,0
2025-08-25 22:00:00,2056.5789473684213,76.0,0.0,0.0,0,1214.5263157894738,2868.7894736842104,22,0
2025-08-25 23:00:00,1214.5263157894738,76.0,0.0,0.0,0,710.0555555555555,2056.5789473684213,23,0
2025-08-26 00:00:00,710.0555555555555,74.0,0.0,0.0,0,486.8888888888889,1214.5263157894738,0,1
2025-08-26 01:00:00,486.8888888888889,74.0,0.0,0.0,0,438.6666666666667,710.0555555555555,1,1
2025-08-26 02:00:00,438.6666666666667,74.0,0.0,0.0,0,583.7222222222222,486.8888888888889,2,1
2025-08-26 03:00:00,583.7222222222222,74.0,0.0,0.0,0,1342.3333333333333,438.6666666666667,3,1
2025-08-26 04:00:00,1342.3333333333333,74.0,0.0,0.0,0,2925.1666666666665,583.7222222222222,4,1
2025-08-26 05:00:00,2925.1666666666665,74.0,0.0,0.0,0,4077.777777777778,1342.3333333333333,5,1
2025-08-26 06:00:00,4077.777777777778,74.0,0.0,0.0,0,5112.166666666667,2925.1666666666665,6,1
2025-08-26 07:00:00,5112.166666666667,74.0,0.0,0.0,0,4944.277777777777,4077.777777777778,7,1
2025-08-26 08:00:00,4944.277777777777,74.0,0.0,0.0,0,4568.944444444444,5112.166666666667,8,1
2025-08-26 09:00:00,4568.944444444444,74.0,0.0,0.0,0,4396.055555555556,4944.277777777777,9,1
2025-08-26 10:00:00,4396.055555555556,74.0,0.0,0.0,0,4375.5,4568.944444444444,10,1
2025-08-26 11:00:00,4375.5,74.0,0.0,0.0,0,4661.444444444444,4396.055555555556,11,1
2025-08-26 12:00:00,4661.444444444444,74.0,0.0,0.0,0,4939.555555555556,4375.5,12,1
2025-08-26 13:00:00,4939.555555555556,74.0,0.0,0.0,0,5204.5,4661.444444444444,13,1
2025-08-26 14:00:00,5204.5,74.0,0.0,0.0,0,5094.777777777777,4939.555555555556,14,1
2025-08-26 15:00:00,5094.777777777777,74.0,0.0,0.0,0,5117.944444444444,5204.5,15,1
2025-08-26 16:00:00,5117.944444444444,74.0,0.0,0.0,0,5162.222222222223,5094.777777777777,16,1
2025-08-26 17:00:00,5162.222222222223,74.0,0.0,0.0,0,4951.0,5117.944444444444,17,1
2025-08-26 18:00:00,4951.0,74.0,0.0,0.0,0,3982.9444444444443,5162.222222222223,18,1
2025-08-26 19:00:00,3982.9444444444443,74.0,0.0,0.0,0,3397.0555555555557,4951.0,19,1
2025-08-26 20:00:00,3397.0555555555557,74.0,0.0,0.0,0,2919.6111111111113,3982.9444444444443,20,1
2025-08-26 21:00:00,2919.6111111111113,74.0,0.0,0.0,0,2370.6666666666665,3397.0555555555557,21,1
2025-08-26 22:00:00,2370.6666666666665,74.0,0.0,0.0,0,1261.8333333333333,2919.6111111111113,22,1
2025-08-26 23:00:00,1261.8333333333333,74.0,0.0,0.0,0,704.4444444444445,2370.6666666666665,23,1
2025-08-27 00:00:00,704.4444444444445,79.0,0.0,0.0,0,473.94444444444446,1261.8333333333333,0,2
2025-08-27 01:00:00,473.94444444444446,79.0,0.0,0.0,0,459.3888888888889,704.4444444444445,1,2
2025-08-27 02:00:00,459.3888888888889,79.0,0.0,0.0,0,607.1666666666666,473.94444444444446,2,2
2025-08-27 03:00:00,607.1666666666666,79.0,0.0,0.0,0,1363.9444444444443,459.3888888888889,3,2
2025-08-27 04:00:00,1363.9444444444443,79.0,0.0,0.0,0,2948.3888888888887,607.1666666666666,4,2
2025-08-27 05:00:00,2948.3888888888887,79.0,0.0,0.0,0,4038.6111111111113,1363.9444444444443,5,2
2025-08-27 06:00:00,4038.6111111111113,79.0,0.0,0.0,0,4949.111111111111,2948.3888888888887,6,2
2025-08-27 07:00:00,4949.111111111111,79.0,0.0,0.0,0,4910.444444444444,4038.6111111111113,7,2
2025-08-27 08:00:00,4910.444444444444,79.0,0.0,0.0,0,4633.888888888889,4949.111111111111,8,2
2025-08-27 09:00:00,4633.888888888889,79.0,0.0,0.0,0,4523.888888888889,4910.444444444444,9,2
2025-08-27 10:00:00,4523.888888888889,79.0,0.0,0.0,0,4677.944444444444,4633.888888888889,10,2
2025-08-27 11:00:00,4677.944444444444,79.0,0.0,0.0,0,4880.833333333333,4523.888888888889,11,2
2025-08-27 12:00:00,4880.833333333333,79.0,0.0,0.0,0,5037.166666666667,4677.944444444444,12,2
2025-08-27 13:00:00,5037.166666666667,79.0,0.0,0.0,0,5163.055555555556,4880.833333333333,13,2
2025-08-27 14:00:00,5163.055555555556,79.0,0.0,0.0,0,5230.666666666667,5037.166666666667,14,2
2025-08-27 15:00:00,5230.666666666667,79.0,0.0,0.0,0,5192.222222222223,5163.055555555556,15,2
2025-08-27 16:00:00,5192.222222222223,79.0,0.0,0.0,0,5111.722222222223,5230.666666666667,16,2
2025-08-27 17:00:00,5111.722222222223,79.0,0.0,0.0,0,4814.222222222223,5192.222222222223,17,2
2025-08-27 18:00:00,4814.222222222223,79.0,0.0,0.0,0,4152.111111111111,5111.722222222223,18,2
2025-08-27 19:00:00,4152.111111111111,79.0,0.0,0.0,0,3435.277777777778,4814.222222222223,19,2
2025-08-27 20:00:00,3435.277777777778,79.0,0.0,0.0,0,2643.0,4152.111111111111,20,2
2025-08-27 21:00:00,2643.0,79.0,0.0,0.0,0,2030.2777777777778,3435.277777777778,21,2
2025-08-27 22:00:00,2030.2777777777778,79.0,0.0,0.0,0,1284.7777777777778,2643.0,22,2
2025-08-27 23:00:00,1284.7777777777778,79.0,0.0,0.0,1,768.7222222222222,2030.2777777777778,23,2
2025-08-28 00:00:00,768.7222222222222,79.0,1.85,0.0,0,531.8888888888889,1284.7777777777778,0,3
2025-08-28 01:00:00,531.8888888888889,79.0,1.85,0.0,0,479.1111111111111,768.7222222222222,1,3
2025-08-28 02:00:00,479.1111111111111,79.0,1.85,0.0,0,647.0555555555555,531.8888888888889,2,3
2025-08-28 03:00:00,647.0555555555555,79.0,1.85,0.0,0,1377.2222222222222,479.1111111111111,3,3
2025-08-28 04:00:00,1377.2222222222222,79.0,1.85,0.0,0,2949.777777777778,647.0555555555555,4,3
2025-08-28 05:00:00,2949.777777777778,79.0,1.85,0.0,0,4057.8333333333335,1377.2222222222222,5,3
